"assoc_ID","pub_count","first_pub_date","pub_date"
73661,1,"2018-10-08","2018-10-08"
263747,2,"2017-08-01","2017-08-01"
121384,1,"2021-02-03","2021-02-03"
41708,1,"2017-07-17","2017-07-17"
120677,1,"2020-05-29","2020-05-29"
82644,1,"2011-03-06","2011-03-06"
223823,1,"2019-05-14","2019-05-14"
39954,1,"2019-06-07","2019-06-07"
55174,1,"2019-11-11","2019-11-11"
194828,1,"2011-08-25","2011-08-25"
155736,1,"2021-05-17","2021-05-17"
211747,1,"2018-07-30","2018-07-30"
114488,1,"2019-02-25","2019-02-25"
113312,1,"2020-05-06","2020-05-06"
127769,1,"2018-06-11","2018-06-11"
30412,1,"2016-11-29","2016-11-29"
211746,1,"2018-07-30","2018-07-30"
88761,1,"2018-06-11","2018-06-11"
83133,1,"2013-01-08","2013-01-08"
82497,1,"2010-05-30","2010-05-30"
82492,1,"2010-05-30","2010-05-30"
192776,1,"2011-07-03","2011-07-03"
6669,1,"2016-05-16","2016-05-16"
73652,1,"2018-10-08","2018-10-08"
218368,1,"2019-02-04","2019-02-04"
21834,1,"2012-11-01","2012-11-01"
82337,2,"2011-02-06","2011-02-06"
25078,1,"2015-06-22","2015-06-22"
85807,2,"2014-08-03","2018-02-08"
73653,1,"2018-10-08","2018-10-08"
83109,1,"2013-03-03","2013-03-03"
215613,1,"2019-02-04","2019-02-04"
38036,1,"2019-06-07","2019-06-07"
38026,1,"2019-06-07","2019-06-07"
118318,1,"2021-02-03","2021-02-03"
73654,1,"2018-10-08","2018-10-08"
121746,1,"2020-06-08","2020-06-08"
113314,1,"2020-05-06","2020-05-06"
222434,1,"2019-05-14","2019-05-14"
223804,1,"2019-05-14","2019-05-14"
40979,1,"2015-10-21","2015-10-21"
227570,1,"2020-01-20","2020-01-20"
23340,1,"2015-04-23","2015-04-23"
111299,1,"2020-04-15","2020-04-15"
99872,1,"2013-12-25","2013-12-25"
251996,1,"2015-07-20","2015-07-20"
61359,2,"2018-09-07","2019-10-24"
21804,1,"2012-11-01","2012-11-01"
82329,1,"2011-02-06","2011-02-06"
217978,1,"2020-10-14","2020-10-14"
79607,1,"2012-12-21","2012-12-21"
81750,1,"2010-11-02","2010-11-02"
227899,1,"2020-12-03","2020-12-03"
80352,1,"2007-05-08","2007-05-08"
72137,1,"2019-11-15","2019-11-15"
121863,1,"2020-06-08","2020-06-08"
193968,1,"2012-03-01","2012-03-01"
105873,1,"2017-01-09","2017-01-09"
77613,1,"2018-07-16","2018-07-16"
252216,1,"2015-07-20","2015-07-20"
165093,1,"2020-10-26","2020-10-26"
82894,1,"2010-11-21","2010-11-21"
222182,1,"2018-04-26","2018-04-26"
82235,1,"2009-12-16","2009-12-16"
247561,1,"2015-07-20","2015-07-20"
196434,2,"2010-11-21","2012-11-01"
111300,1,"2020-04-15","2020-04-15"
37028,1,"2017-09-07","2017-09-07"
23375,1,"2015-04-23","2015-04-23"
30299,1,"2016-06-17","2016-06-17"
113315,2,"2019-02-04","2020-05-06"
73655,1,"2018-10-08","2018-10-08"
236865,1,"2021-04-22","2021-04-22"
221349,1,"2018-04-26","2018-04-26"
215614,1,"2019-02-04","2019-02-04"
50450,1,"2019-10-08","2019-10-08"
73658,1,"2018-10-08","2018-10-08"
215586,1,"2019-02-04","2019-02-04"
166240,2,"2017-11-01","2020-11-25"
223822,1,"2019-05-14","2019-05-14"
125689,1,"2021-01-04","2021-01-04"
279958,1,"2010-08-01","2010-08-01"
133220,1,"2018-08-09","2018-08-09"
29510,1,"2016-05-02","2016-05-02"
277044,1,"2011-12-11","2011-12-11"
85810,3,"2014-08-03","2018-02-08"
11874,1,"2017-10-23","2017-10-23"
226088,1,"2018-12-06","2018-12-06"
111301,1,"2020-04-15","2020-04-15"
263121,1,"2018-02-15","2018-02-15"
234170,1,"2021-02-24","2021-02-24"
223835,1,"2019-05-14","2019-05-14"
113316,1,"2020-05-06","2020-05-06"
218358,1,"2019-02-04","2019-02-04"
73660,2,"2012-09-01","2018-10-08"
215615,1,"2019-02-04","2019-02-04"
121748,1,"2020-06-08","2020-06-08"
113317,1,"2020-05-06","2020-05-06"
41651,1,"2015-10-21","2015-10-21"
215616,1,"2019-02-04","2019-02-04"
251975,1,"2015-07-20","2015-07-20"
39962,1,"2019-06-07","2019-06-07"
21805,1,"2012-11-01","2012-11-01"
211318,1,"2019-03-28","2019-03-28"
53273,1,"2019-10-17","2019-10-17"
118348,1,"2021-02-03","2021-02-03"
82645,1,"2011-03-06","2011-03-06"
41709,1,"2017-07-17","2017-07-17"
113321,1,"2020-05-06","2020-05-06"
297733,1,"2009-12-06","2009-12-06"
111306,1,"2020-04-15","2020-04-15"
113322,1,"2020-05-06","2020-05-06"
73668,1,"2018-10-08","2018-10-08"
215619,2,"2018-04-26","2019-02-04"
210827,1,"2018-10-03","2018-10-03"
205590,1,"2018-02-26","2018-02-26"
145265,1,"2020-03-30","2020-03-30"
2034,1,"2017-10-23","2017-10-23"
29514,1,"2016-05-02","2016-05-02"
216356,1,"2020-07-28","2020-07-28"
83340,1,"2012-03-25","2012-03-25"
227900,1,"2020-12-03","2020-12-03"
178685,1,"2020-10-15","2020-10-15"
44848,1,"2018-11-29","2018-11-29"
34096,1,"2013-01-01","2013-01-01"
73663,1,"2018-10-08","2018-10-08"
79001,1,"2018-06-11","2018-06-11"
37029,1,"2017-09-07","2017-09-07"
211748,1,"2018-07-30","2018-07-30"
89475,1,"2018-06-11","2018-06-11"
113318,1,"2020-05-06","2020-05-06"
203969,1,"2010-04-21","2010-04-21"
6631,1,"2016-05-16","2016-05-16"
206475,2,"2018-02-26","2018-02-26"
34170,1,"2016-07-25","2016-07-25"
210143,1,"2018-07-30","2018-07-30"
89455,1,"2018-06-11","2018-06-11"
211749,1,"2018-07-30","2018-07-30"
73664,1,"2018-10-08","2018-10-08"
211750,1,"2018-07-30","2018-07-30"
89283,1,"2018-06-11","2018-06-11"
97703,1,"2015-01-08","2015-01-08"
279006,1,"2010-10-17","2010-10-17"
85674,1,"2015-04-09","2015-04-09"
216372,1,"2020-07-28","2020-07-28"
111303,1,"2020-04-15","2020-04-15"
213374,1,"2019-03-28","2019-03-28"
9723,1,"2017-02-14","2017-02-14"
180113,1,"2009-02-06","2009-02-06"
9724,2,"2012-01-22","2017-02-14"
10298,3,"2013-04-01","2017-10-23"
79002,1,"2018-06-11","2018-06-11"
77591,1,"2018-07-16","2018-07-16"
113319,1,"2020-05-06","2020-05-06"
73665,1,"2018-10-08","2018-10-08"
169232,1,"2021-10-08","2021-10-08"
215587,1,"2019-02-04","2019-02-04"
169233,1,"2021-10-08","2021-10-08"
222173,1,"2018-04-26","2018-04-26"
8577,1,"2016-05-16","2016-05-16"
37030,1,"2017-09-07","2017-09-07"
144421,1,"2021-02-25","2021-02-25"
161047,1,"2021-07-21","2021-07-21"
78686,2,"2013-04-01","2018-06-11"
82420,2,"2008-11-16","2008-11-16"
222435,1,"2019-05-14","2019-05-14"
159772,1,"2021-06-14","2021-06-14"
8575,1,"2016-05-16","2016-05-16"
42331,3,"2014-07-27","2017-09-11"
89214,1,"2018-06-16","2018-06-16"
215617,1,"2019-02-04","2019-02-04"
263124,1,"2018-02-14","2018-02-14"
226879,1,"2021-02-24","2021-02-24"
138761,1,"2018-07-27","2018-07-27"
234171,1,"2021-02-24","2021-02-24"
226870,1,"2021-02-24","2021-02-24"
226860,1,"2021-02-24","2021-02-24"
121849,1,"2020-06-08","2020-06-08"
195521,2,"2012-04-26","2014-08-31"
234177,2,"2018-06-11","2021-02-24"
127728,1,"2018-06-11","2018-06-11"
99849,1,"2013-12-25","2013-12-25"
37009,1,"2017-09-01","2017-09-01"
85652,1,"2015-04-09","2015-04-09"
211793,2,"2018-06-11","2018-07-30"
189730,1,"2012-04-29","2012-04-29"
222174,1,"2018-04-26","2018-04-26"
215618,1,"2019-02-04","2019-02-04"
99511,2,"2014-07-27","2014-07-27"
16045,3,"2013-04-01","2017-10-23"
189190,1,"2012-09-23","2012-09-23"
52934,1,"2019-10-17","2019-10-17"
6615,1,"2016-05-16","2016-05-16"
213268,1,"2019-03-28","2019-03-28"
111304,1,"2020-04-15","2020-04-15"
83107,1,"2013-03-03","2013-03-03"
227636,1,"2020-01-20","2020-01-20"
10292,3,"2013-04-01","2017-10-23"
78684,2,"2013-04-01","2018-06-11"
82888,1,"2010-11-21","2010-11-21"
216360,1,"2020-07-28","2020-07-28"
80196,1,"2011-08-11","2011-08-11"
165094,1,"2020-10-26","2020-10-26"
186537,1,"2009-05-10","2009-05-10"
21806,1,"2012-11-01","2012-11-01"
299174,2,"2014-09-14","2014-09-14"
207107,1,"2018-10-03","2018-10-03"
205632,2,"2018-02-26","2018-02-26"
211794,1,"2018-07-30","2018-07-30"
13353,1,"2017-06-09","2017-06-09"
215588,1,"2019-02-04","2019-02-04"
145253,1,"2020-03-30","2020-03-30"
21835,1,"2012-11-01","2012-11-01"
250842,1,"2015-07-20","2015-07-20"
39933,1,"2019-06-07","2019-06-07"
80128,1,"2011-08-11","2011-08-11"
140233,1,"2018-10-04","2018-10-04"
120617,1,"2020-06-08","2020-06-08"
113320,1,"2020-05-06","2020-05-06"
211795,1,"2018-07-30","2018-07-30"
88764,1,"2018-06-11","2018-06-11"
73666,1,"2018-10-08","2018-10-08"
40599,1,"2017-05-31","2017-05-31"
193917,1,"2011-08-14","2011-08-14"
121235,1,"2020-06-08","2020-06-08"
118228,1,"2020-06-08","2020-06-08"
21807,1,"2012-11-01","2012-11-01"
82898,2,"2010-11-21","2010-11-21"
303736,1,"2015-07-20","2015-07-20"
42411,1,"2017-09-11","2017-09-11"
80144,1,"2011-08-11","2011-08-11"
16028,3,"2013-04-01","2017-10-23"
73667,1,"2018-10-08","2018-10-08"
111305,1,"2020-04-15","2020-04-15"
193189,1,"2011-05-29","2011-05-29"
11881,2,"2015-04-01","2017-10-23"
6632,2,"2016-05-16","2016-05-16"
204821,1,"2018-11-30","2018-11-30"
190202,1,"2013-04-29","2013-04-29"
189757,1,"2009-05-10","2009-05-10"
204740,1,"2018-02-26","2018-02-26"
208052,1,"2018-10-03","2018-10-03"
155872,1,"2021-05-17","2021-05-17"
227904,1,"2020-12-03","2020-12-03"
37648,1,"2018-11-23","2018-11-23"
51859,1,"2019-06-07","2019-06-07"
159773,1,"2021-06-14","2021-06-14"
39927,1,"2019-06-07","2019-06-07"
311686,1,"2016-01-29","2016-01-29"
113323,1,"2020-05-06","2020-05-06"
226070,1,"2018-12-06","2018-12-06"
223790,1,"2019-05-14","2019-05-14"
305588,1,"2011-07-15","2011-07-15"
236866,1,"2021-04-22","2021-04-22"
222436,2,"2018-06-16","2019-05-14"
223788,1,"2019-05-14","2019-05-14"
223802,1,"2019-05-14","2019-05-14"
8556,1,"2016-05-16","2016-05-16"
35704,2,"2017-11-01","2017-11-01"
215620,1,"2019-02-04","2019-02-04"
222176,1,"2018-04-26","2018-04-26"
204280,1,"2014-05-29","2014-05-29"
219201,1,"2019-02-04","2019-02-04"
294924,1,"2012-09-06","2012-09-06"
113324,1,"2020-05-06","2020-05-06"
73669,1,"2018-10-08","2018-10-08"
216361,1,"2020-07-28","2020-07-28"
99857,1,"2013-12-25","2013-12-25"
121749,1,"2020-06-08","2020-06-08"
227901,1,"2020-12-03","2020-12-03"
73670,1,"2018-10-08","2018-10-08"
196435,1,"2012-11-01","2012-11-01"
155737,1,"2021-05-17","2021-05-17"
227902,1,"2020-12-03","2020-12-03"
133221,2,"2016-05-02","2018-08-09"
5579,2,"2016-03-09","2017-02-06"
204742,1,"2018-02-26","2018-02-26"
113325,1,"2020-05-06","2020-05-06"
303975,1,"2016-01-28","2016-01-28"
121750,1,"2020-06-08","2020-06-08"
218375,1,"2019-02-04","2019-02-04"
55175,1,"2019-11-11","2019-11-11"
79003,1,"2018-06-11","2018-06-11"
196454,1,"2012-11-01","2012-11-01"
77599,1,"2018-07-16","2018-07-16"
213269,2,"2019-03-28","2019-03-28"
73671,1,"2018-10-08","2018-10-08"
155739,2,"2019-05-01","2021-05-17"
38679,1,"2019-05-31","2019-05-31"
312647,1,"2016-01-21","2016-01-21"
166231,2,"2017-11-01","2020-11-25"
13935,1,"2017-06-12","2017-06-12"
215621,1,"2019-02-04","2019-02-04"
13936,1,"2017-06-12","2017-06-12"
29516,1,"2016-05-02","2016-05-02"
133222,1,"2018-08-09","2018-08-09"
113326,1,"2020-05-06","2020-05-06"
73673,1,"2018-10-08","2018-10-08"
38666,1,"2019-05-31","2019-05-31"
